path,type,reason,replacement_or_canonical_file,safe_to_delete,notes
results/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp400_n2_trms_film_lr5e4_lsh0.1,result,pre-radial era artifact for exp400,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2413, AbsRel=0.4711, δ1=0.4831, Log10=0.1601, MAE=0.79…"
logs/renew_train/exp400_n9C_lr1e4_lsh005_bs128.log,log,pre-radial era artifact for exp400,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2413, AbsRel=0.4711, δ1=0.4831, Log10=0.1601, MAE=0.79…"
logs/renew_test/exp400_n9C_lr1e4_lsh005_bs128_test.log,log,pre-radial era artifact for exp400,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2413, AbsRel=0.4711, δ1=0.4831, Log10=0.1601, MAE=0.79…"
logs/n4_train/exp400_n4_lam0.0_lr1e4_bs64.log,log,pre-radial era artifact for exp400,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2413, AbsRel=0.4711, δ1=0.4831, Log10=0.1601, MAE=0.79…"
logs/n4_test/exp400_n4_lam0.0_lr1e4_bs64_test.log,log,pre-radial era artifact for exp400,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2413, AbsRel=0.4711, δ1=0.4831, Log10=0.1601, MAE=0.79…"
checkpoints/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp401_n4_lam0.01_lr1e4_bs128,checkpoint,pre-radial era artifact for exp401,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2606, AbsRel=0.4350, δ1=0.4984, Log10=0.1591, MAE=0.80…"
checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp401_n4_lam0.01_lr1e4_bs16,checkpoint,pre-radial era artifact for exp401,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2606, AbsRel=0.4350, δ1=0.4984, Log10=0.1591, MAE=0.80…"
checkpoints/n4_0425_soundspaces_BS64_Lr0.0001_AdamW_exp401_n4_lam0.01_lr1e4_bs64,checkpoint,pre-radial era artifact for exp401,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2606, AbsRel=0.4350, δ1=0.4984, Log10=0.1591, MAE=0.80…"
checkpoints/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp401_n2_temap_lr5e4_lsh0.1,checkpoint,pre-radial era artifact for exp401,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2606, AbsRel=0.4350, δ1=0.4984, Log10=0.1591, MAE=0.80…"
results/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp401_n4_lam0.01_lr1e4_bs128,result,pre-radial era artifact for exp401,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2606, AbsRel=0.4350, δ1=0.4984, Log10=0.1591, MAE=0.80…"
results/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp401_n4_lam0.01_lr1e4_bs16,result,pre-radial era artifact for exp401,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2606, AbsRel=0.4350, δ1=0.4984, Log10=0.1591, MAE=0.80…"
results/n4_0425_soundspaces_BS64_Lr0.0001_AdamW_exp401_n4_lam0.01_lr1e4_bs64,result,pre-radial era artifact for exp401,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2606, AbsRel=0.4350, δ1=0.4984, Log10=0.1591, MAE=0.80…"
results/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp401_n2_temap_lr5e4_lsh0.1,result,pre-radial era artifact for exp401,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2606, AbsRel=0.4350, δ1=0.4984, Log10=0.1591, MAE=0.80…"
logs/n4_train/exp401_n4_lam0.01_lr1e4_bs64.log,log,pre-radial era artifact for exp401,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2606, AbsRel=0.4350, δ1=0.4984, Log10=0.1591, MAE=0.80…"
logs/n4_test/exp401_n4_lam0.01_lr1e4_bs64_test.log,log,pre-radial era artifact for exp401,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2606, AbsRel=0.4350, δ1=0.4984, Log10=0.1591, MAE=0.80…"
__pycache__,cache,Python bytecode cache; always regenerable,,yes,
data/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
models/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
models/echodiffusion/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
models/n2_0417/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
models/n3_0419/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
models/n9_0425/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
models/pretrain/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
models/echonet/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
models/batvision/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
models/bin_based/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
models/renew/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
models/n4_0425/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
models/n3_0425/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
models/n2_0427/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
models/n1_4020/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
models/n3_0417/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
models/n9_0424/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
models/n9_0426/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
utils/__pycache__,cache,Python bytecode cache; always regenerable,,yes,
checkpoints/echodiffusion_ambi_sh_soundspaces_BS64_Lr0.0001_AdamW_exp721_eda_sh5_lr1e4_bs64,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_ambi_sh_soundspaces_BS64_Lr0.0005_AdamW_exp720_eda_sh5_lr5e4_bs64,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_ambi_sh_soundspaces_BS64_Lr0.001_AdamW_exp723_eda_sh5_lr1e3_bs64,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_ambi_sh_soundspaces_BS64_Lr5e-05_AdamW_exp722_eda_sh5_lr5e5_bs64,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_ambi_soundspaces_BS128_Lr5e-05_AdamW_exp702_eda_input_lr5e5_bs64,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_ambi_soundspaces_BS128_Lr5e-05_AdamW_exp706_eda_cond_lr5e5_bs64,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_ambi_soundspaces_BS12_Lr0.0001_AdamW_exp713_eda_cide_cond_lr1e4_bs32,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_ambi_soundspaces_BS32_Lr0.0001_AdamW_exp711_eda_cide_input_lr1e4_bs32,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_ambi_soundspaces_BS32_Lr0.0001_AdamW_exp713_eda_cide_cond_lr1e4_bs32,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_ambi_soundspaces_BS32_Lr0.0005_AdamW_exp712_eda_cide_cond_lr5e4_bs32,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_ambi_soundspaces_BS64_Lr0.0001_AdamW_exp701_eda_input_lr1e4_bs64,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_ambi_soundspaces_BS64_Lr0.0001_AdamW_exp705_eda_cond_lr1e4_bs64,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_ambi_soundspaces_BS64_Lr0.0001_AdamW_exp711_eda_cide_input_lr1e4_bs64,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_ambi_soundspaces_BS64_Lr0.0001_AdamW_exp713_eda_cide_cond_lr1e4_bs64,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_ambi_soundspaces_BS64_Lr0.0005_AdamW_exp704_eda_cond_lr5e4_bs64,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_ambi_soundspaces_BS64_Lr0.0005_AdamW_exp710_eda_cide_input_lr5e4_bs64,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_ambi_soundspaces_BS64_Lr0.0005_AdamW_exp712_eda_cide_cond_lr5e4_bs64,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_ambi_soundspaces_BS64_Lr0.001_AdamW_exp703_eda_input_lr1e3_bs64,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_ambi_soundspaces_BS64_Lr0.001_AdamW_exp707_eda_cond_lr1e3_bs64,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_soundspaces_BS16_Lr5e-05_AdamW_exp388_echodiff_wav2vec_lr5e5_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_soundspaces_BS32_Lr0.0001_AdamW_SMOKE_echodiff_w2v,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echodiffusion_soundspaces_BS8_Lr0.0001_AdamW_SMOKE_echodiff,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echonet_soundspaces_BS16_Lr0.0001_AdamW_exp377_echonet_lr1e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echonet_soundspaces_BS16_Lr0.0005_AdamW_exp376_echonet_lr5e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echonet_soundspaces_BS16_Lr0.001_AdamW_exp378_echonet_lr1e3_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echonet_soundspaces_BS24_Lr0.001_AdamW_exp375_echonet_lr1e3_bs24,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echonet_soundspaces_BS32_Lr0.0001_AdamW_SMOKE_echonet,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echonet_soundspaces_BS48_Lr0.0001_AdamW_exp377_echonet_lr1e4_bs48,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echonet_soundspaces_BS48_Lr0.0005_AdamW_exp376_echonet_lr5e4_bs48,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echonet_soundspaces_BS48_Lr0.001_AdamW_exp378_echonet_lr1e3_bs48,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echonet_soundspaces_BS48_Lr0.002_AdamW_exp379_echonet_lr2e3_bs48,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/echonet_soundspaces_BS8_Lr0.001_AdamW_exp375_echonet_lr1e3_bs8,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp401_n4_lam0.01_lr1e4_bs128,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp402_n4_lam0.05_lr1e4_bs128,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp404_n4_lam0.5_lr1e4_bs128,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp412_n4_drop2_lr1e4_bs128,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp414_n4_drop4_lr1e4_bs128,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp418_n4_binaural_lr1e4_bs128,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS128_Lr0.0003_AdamW_exp406_n4_lam0.05_lr3e4_bs128,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS128_Lr0.0005_AdamW_exp405_n4_lam0.05_lr5e4_bs128,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS128_Lr1e-05_AdamW_exp409_n4_lam0.05_lr1e5_bs128,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS128_Lr5e-05_AdamW_exp408_n4_lam0.05_lr5e5_bs128,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp400_n4_lam0.0_lr1e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp401_n4_lam0.01_lr1e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp402_n4_lam0.05_lr1e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp403_n4_lam0.1_lr1e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp404_n4_lam0.5_lr1e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp410_n4_drop0_lr1e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp411_n4_drop1_lr1e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp412_n4_drop2_lr1e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp413_n4_drop3_lr1e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp414_n4_drop4_lr1e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp415_n4_drop5_lr1e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp416_n4_drop6_lr1e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp417_n4_drop7_lr1e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp418_n4_binaural_lr1e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp419_n4_alt_K4_lr1e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr0.0003_AdamW_exp406_n4_lam0.05_lr3e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr0.0005_AdamW_exp405_n4_lam0.05_lr5e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr0.001_AdamW_exp407_n4_lam0.05_lr1e3_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr1e-05_AdamW_exp409_n4_lam0.05_lr1e5_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n4_0425_soundspaces_BS16_Lr5e-05_AdamW_exp408_n4_lam0.05_lr5e5_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/n9_0424_soundspaces_BS64_Lr0.0001_AdamW_exp393_n9B_lr1e4_lsh01,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/pretrained_resnet_soundspaces_BS160_Lr5e-05_AdamW_exp366_resnet_lr5e5_bs160,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/pretrained_resnet_soundspaces_BS32_Lr0.0003_AdamW_exp352_resnet_lr3e4_bs32,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/pretrained_resnet_soundspaces_BS8_Lr0.0001_AdamW_SMOKE_resnet,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/pretrained_vit_soundspaces_BS32_Lr0.0001_AdamW_SMOKE_pretrain_vit,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/pretrained_vit_soundspaces_BS8_Lr0.0001_AdamW_exp353_vit_lr1e4_bs8,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/pvit_n1_temap_input_soundspaces_BS2_Lr0.0001_AdamW_smoke_exp241,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp400_n2_trms_film_lr5e4_lsh0.1,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp401_n2_temap_lr5e4_lsh0.1,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp402_n2_xattn_lr5e4_lsh0.1,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp403_n2_tenergy_ov3_lr5e4_lsh0.1,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS16_Lr0.0001_AdamW_exp352_baseline_lr1e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS16_Lr0.0005_AdamW_exp350_baseline_lr5e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS16_Lr0.0005_AdamW_exp351_baseline_lr5e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS16_Lr0.001_AdamW_exp350_baseline_lr1e3_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS16_Lr0.001_AdamW_exp351_baseline_lr1e3_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS32_Lr0.0001_AdamW_SMOKE_baseline,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS32_Lr0.0001_AdamW_SMOKE_batvision,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS32_Lr0.0005_AdamW_exp351_foav2_lr5e4_dw1.0_fw0.2_hw0.2,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS32_Lr0.0005_AdamW_exp353_baseline_lr5e4_bs32,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp354_baseline_lr1e3_bs32,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp380_batvision_lr1e3_bs32,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS32_Lr0.001_AdamW_test_dryrun_n3film,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS32_Lr0.001_AdamW_test_dryrun_oracle_nc3,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS32_Lr0.002_AdamW_exp384_batvision_lr2e3_bs32,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS4_Lr0.001_AdamW_full_run_foa_v2_js_rgb,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS4_Lr0.001_AdamW_our_hope_foa_v2_js_rgb,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS8_Lr0.0001_AdamW_SMOKE_baseline,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/unet_256_soundspaces_BS8_Lr0.001_AdamW_exp353_baseline_lr1e3_bs8,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/vit_soundspaces_BS16_Lr0.0005_AdamW_exp358_vit_lr5e4_bs32,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/vit_soundspaces_BS16_Lr5e-05_AdamW_exp356_vit_lr5e5_bs32,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/vit_soundspaces_BS32_Lr0.0001_AdamW_SMOKE_vit,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/vit_soundspaces_BS32_Lr0.0001_AdamW_exp356_vit_lr1e4_bs32,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/vit_soundspaces_BS32_Lr0.0005_AdamW_exp357_vit_lr5e4_bs32,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/vit_soundspaces_BS8_Lr0.0001_AdamW_SMOKE_vit,checkpoint,empty checkpoint dir (no nonzero file),,yes,
checkpoints/vit_soundspaces_BS8_Lr0.0001_AdamW_exp357_vit_lr1e4_bs16,checkpoint,empty checkpoint dir (no nonzero file),,yes,
models/foa_v2_js_0415.py,code,no reference found in train/test/utils/configs/__init__,,no,manual review required
models/foa_js_swin.py,code,no reference found in train/test/utils/configs/__init__,,no,manual review required
models/n3_0419/n3_energy_only.py,code,no reference found in train/test/utils/configs/__init__,,no,manual review required
models/renew/renew_ablation.py,code,no reference found in train/test/utils/configs/__init__,,no,manual review required
models/n3_0417/n3_oracle.py,code,no reference found in train/test/utils/configs/__init__,,no,manual review required
config/baseline.yaml,config,model.name=unet_baseline only used by delete_candidate runs,,no,needs review
config/batvision.yaml,config,model.name=batvision only used by delete_candidate runs,,no,needs review
config/echodiffusion.yaml,config,model.name=echodiffusion only used by delete_candidate runs,,no,needs review
config/echonet.yaml,config,model.name=echonet only used by delete_candidate runs,,no,needs review
config/foa.yaml,config,model.name=audio_depth_foa only used by delete_candidate runs,,no,needs review
config/renew_dpt_only_nokl.yaml,config,model.name=renew_dpt_only only used by delete_candidate runs,,no,needs review
config/renew_dpt_only_nokl_radial.yaml,config,model.name=renew_dpt_only only used by delete_candidate runs,,no,needs review
config/renew_dpt_only_radial.yaml,config,model.name=renew_dpt_only only used by delete_candidate runs,,no,needs review
config/renew_single_radial.yaml,config,model.name=renew_single only used by delete_candidate runs,,no,needs review
config/renew_single_v2.yaml,config,model.name=renew_single only used by delete_candidate runs,,no,needs review
config/renew_single_v2_radial.yaml,config,model.name=renew_single only used by delete_candidate runs,,no,needs review
config/vit.yaml,config,model.name=vit_baseline only used by delete_candidate runs,,no,needs review
archive/_phase_a.py,code,temporary scaffolding from Phase A; remove after index files are finalized,,no,remove only when Phase B/C/D no longer needs to regenerate the indexes
